  0.242215276       9.44402590E-02   6.97625726E-02  0.131574631      0.419406682      0.858065724      0.972907066      0.975470543      0.884573221      0.538033843      0.178081334      0.115461700      0.226941124      0.506315589      0.671347797      0.615982294      0.389505863      0.216874719      0.270874172      0.531153440      0.597918451      0.375795543      0.190708384      0.204720587      0.396772176      0.718244731      0.892334342      0.922766328      0.834835410      0.563560069      0.257279038      0.142225638      0.139232725      0.188221604      0.250933617      0.325381130      0.487911463      0.702279866      0.801546514      0.846067905      0.874568939      0.831502080      0.568997025      0.217335328      0.110128701      0.100676849      0.139105186      0.215109110      0.264704198      0.216595545      0.126866251       7.08854720E-02   5.89923114E-02   7.19339848E-02  0.104576260      0.158068091      0.189217880      0.174090877      0.199773774      0.438068300      0.812353313      0.947430611      0.968405187      0.902969182      0.612805247      0.211954102      0.126049623      0.253435344      0.683050036      0.893665969      0.907744408      0.779319167      0.450894237      0.191124171      0.112025768      0.104428925      0.106929414       9.83607695E-02  0.106032841      0.219545916      0.626354814      0.899444580      0.954537034      0.902624905      0.680995643      0.349626690      0.316484213      0.394284755      0.399044931      0.284813881      0.162953973      0.180678219      0.426113278      0.806870759      0.922371805      0.933644712      0.919253767      0.888752997      0.797744393      0.563855112    
  0.104600936       6.73703551E-02   7.10023567E-02  0.119421102      0.317620873      0.720224142      0.870383203      0.860480011      0.696480930      0.315467179      0.108884431       7.08741471E-02  0.104345605      0.188962251      0.246214598      0.215397537      0.148987770      0.146481663      0.334882081      0.745467484      0.815573514      0.546308517      0.171704084       8.51009861E-02  0.141490161      0.370146275      0.718703389      0.882982492      0.902841091      0.813731372      0.617031038      0.455162376      0.460920930      0.559999943      0.593165100      0.490213424      0.385471761      0.367240041      0.390266359      0.485483587      0.648126006      0.699181139      0.467164248      0.182555467       9.67738405E-02   9.43166092E-02  0.167426705      0.389400750      0.592922986      0.569131553      0.339228570      0.133387521       7.23297969E-02   7.92026296E-02  0.153447092      0.355670363      0.512226582      0.474464089      0.410330534      0.598934412      0.857048452      0.948696613      0.955900609      0.873545170      0.558488607      0.194920897      0.128351867      0.277569115      0.732469082      0.925070584      0.951388538      0.902212858      0.747845531      0.497169107      0.333072841      0.260125071      0.187293828      0.112135291       8.92485455E-02  0.148734450      0.409996390      0.745333195      0.843339503      0.778443456      0.575398862      0.448378265      0.653565168      0.816242814      0.829071999      0.660432875      0.291578650      0.181544229      0.326292753      0.675884962      0.832141161      0.851188064      0.800881565      0.677151203      0.446929127      0.224838167    
   7.43073151E-02   9.24987197E-02  0.117752045      0.139676765      0.198642775      0.361270458      0.479804456      0.441513807      0.282517701      0.129717737       7.10956305E-02   7.43884817E-02  0.111294299      0.159094796      0.166397110      0.123831935       9.28481743E-02  0.124856748      0.349703163      0.803909481      0.883129954      0.651159763      0.191777140       6.36926293E-02   6.08044825E-02  0.140303612      0.359933823      0.653130591      0.791837990      0.811138451      0.766656220      0.733632147      0.766929865      0.800304592      0.724287450      0.455781192      0.222019330      0.134689227      0.118159905      0.176840782      0.378403395      0.567950845      0.421051919      0.176487654      0.100124143      0.118156962      0.282925099      0.700079620      0.882129371      0.875539362      0.669128895      0.239563122       9.33343321E-02   9.49190110E-02  0.238639206      0.648793995      0.826017082      0.759559691      0.535359085      0.516954303      0.693037450      0.794581473      0.788407028      0.638059676      0.311714381      0.125215158       9.97316539E-02  0.200865567      0.541870236      0.790762722      0.861427307      0.865655422      0.842658520      0.806442022      0.777343929      0.716865659      0.519262493      0.225512818      0.102901764       9.64266360E-02  0.183753699      0.361595809      0.460592777      0.380633533      0.271583438      0.349840552      0.736698687      0.925942719      0.948972762      0.821494877      0.373163372      0.151710138      0.158187866      0.288891822      0.413936675      0.429349780      0.343340009      0.233023658      0.140506819       8.63709748E-02
  0.138067976      0.255460203      0.338778764      0.314071000      0.210396349      0.167840779      0.163452059      0.143652812      0.110581122       9.46188569E-02  0.119806387      0.197220087      0.311273426      0.398243934      0.345580757      0.185451686      0.103382304      0.114893913      0.306738347      0.765985012      0.859771967      0.620876253      0.184062243       6.11982383E-02   4.36923206E-02   6.30768538E-02  0.125140369      0.239026964      0.366049707      0.465979844      0.526681840      0.589533925      0.661648095      0.664223671      0.508816421      0.251748592      0.112501942       6.43830299E-02   6.54162690E-02  0.152725473      0.441483676      0.686793327      0.562497556      0.227603793      0.115685403      0.138479725      0.353881598      0.804297268      0.947413027      0.944131970      0.784995198      0.298842758      0.101977527       9.84957144E-02  0.271166295      0.732347667      0.878221393      0.767721891      0.406002522      0.236264214      0.254823744      0.300555468      0.296310812      0.229034245      0.138781667       9.48769599E-02   8.82896110E-02  0.116393179      0.218954802      0.356966197      0.469728172      0.567178011      0.689557076      0.825514674      0.906168997      0.913720846      0.796761751      0.407181472      0.143226594       8.67481902E-02  0.111503989      0.185751453      0.228629142      0.175579742      0.132009536      0.228361458      0.631549180      0.896724999      0.942478001      0.817591131      0.358916163      0.127868339       9.55387652E-02  0.132462069      0.173159480      0.166858956      0.122163087       8.19340348E-02   6.21916875E-02   7.25312606E-02
  0.394588679      0.702584863      0.805664361      0.716420472      0.373452991      0.151502386       9.33928937E-02   9.15087536E-02  0.134542122      0.233445510      0.398515791      0.625843704      0.780857682      0.825364470      0.707164943      0.334490359      0.134998515      0.106420875      0.242936894      0.662444532      0.764908314      0.473555505      0.144644067       6.01642616E-02   5.07790111E-02   5.99129610E-02   7.55400285E-02   9.75702703E-02  0.123693302      0.149645627      0.176108375      0.214922920      0.261255443      0.264904082      0.195813283      0.109118104       6.17737584E-02   4.97755259E-02   8.99150595E-02  0.284129918      0.684315860      0.835451007      0.682657063      0.264866740      0.118309304      0.124820970      0.295082182      0.713027179      0.892841101      0.907414317      0.767529428      0.324938297      0.124294452      0.117556080      0.273608893      0.661793411      0.772207618      0.588156343      0.243379027      0.114889652       9.64918286E-02  0.104182035      0.115099587      0.134474710      0.163789883      0.184536278      0.166244641      0.122503370      0.105458818      0.115742251      0.133881494      0.173039764      0.302168161      0.609409153      0.854297221      0.927408397      0.858630955      0.504139960      0.174223199       9.91543382E-02  0.132156342      0.247710317      0.309646964      0.210636124      0.114012375      0.137268305      0.365170538      0.699739695      0.795238793      0.646166384      0.263999492      0.117860958      0.122695066      0.198890552      0.253792167      0.220269009      0.130873039       7.27433935E-02   6.77846670E-02  0.141185090    
  0.721245170      0.917638242      0.951081932      0.858022392      0.471425951      0.162612915       9.55793113E-02  0.144150674      0.358185232      0.652124882      0.815815330      0.896734059      0.929851413      0.912224531      0.766516805      0.355562001      0.136230573      0.101820953      0.220395491      0.591438055      0.678450346      0.362426639      0.123300500       7.69208521E-02  0.100454330      0.138407215      0.151288718      0.131470054      0.101719432       8.42164233E-02   8.87350217E-02  0.116096124      0.155209318      0.162671641      0.122627147       7.45390132E-02   5.05141430E-02   6.36526495E-02  0.175984517      0.532980084      0.837960124      0.867951035      0.628990531      0.220372707       9.53757241E-02   8.80327076E-02  0.161503688      0.388308555      0.635610640      0.733835340      0.687940061      0.437429786      0.278132439      0.267409265      0.365550935      0.523304760      0.495048255      0.302013516      0.140800163       8.43591765E-02   7.24717453E-02   8.30727369E-02  0.138677061      0.285133898      0.476817846      0.579577684      0.497774005      0.271635354      0.118320681       7.12357461E-02   6.05170205E-02   6.68911561E-02  0.114507981      0.284837753      0.607860029      0.784989357      0.745858550      0.426602632      0.168089986      0.119804949      0.218354180      0.524311841      0.658208370      0.446939200      0.161749274       8.95934105E-02  0.140940890      0.270935357      0.346579641      0.276543349      0.152709022      0.138768345      0.280377507      0.563662171      0.698898256      0.618741810      0.347813547      0.145043805      0.122802339      0.296917588    
  0.849407375      0.959835768      0.951805830      0.814588785      0.389462769      0.139264330      0.111274645      0.252011091      0.672241747      0.890110373      0.942549646      0.935613930      0.885796845      0.772846937      0.529322684      0.217727005      0.103719495      0.115254819      0.298816830      0.681104422      0.736874640      0.427360594      0.170488387      0.159558997      0.301921248      0.466835648      0.510694802      0.410915762      0.251431495      0.135294676      0.117613517      0.186043546      0.301494539      0.332016110      0.243809447      0.128612459       8.00298080E-02  0.125544772      0.363781780      0.756528795      0.890972435      0.801379621      0.417791128      0.135819286       6.87645897E-02   6.45669401E-02   8.42861459E-02  0.139285401      0.231762826      0.376054525      0.593610525      0.697775960      0.713661134      0.705045938      0.645101964      0.474009573      0.280598402      0.162064403      0.106562376       8.70285630E-02   8.65049437E-02  0.128291294      0.313294083      0.670709908      0.856167853      0.902934372      0.836193383      0.546986699      0.190670818       8.79752040E-02   7.18535781E-02   7.11823404E-02   7.67201483E-02  0.118585758      0.233928978      0.370240748      0.404550046      0.275475979      0.158672467      0.141941443      0.290629447      0.705375850      0.846157312      0.671297312      0.230453312       7.97273293E-02   6.68498799E-02   9.89319533E-02  0.126501143      0.120113134      0.111964114      0.190702677      0.515639842      0.842970133      0.929179072      0.889576972      0.673157156      0.286384255      0.210704550      0.462276965    
  0.806737125      0.899040639      0.840472698      0.593424439      0.224991471       9.87023041E-02  0.114926301      0.308701962      0.773473740      0.931359112      0.930350721      0.832189739      0.612471759      0.344961703      0.180393353       9.41410586E-02   7.98812062E-02  0.156192884      0.474506468      0.819368958      0.847324967      0.604315400      0.297401249      0.353856564      0.687896848      0.860795677      0.892641127      0.833100319      0.630580902      0.305781245      0.235946640      0.436127245      0.716093183      0.781097293      0.654056907      0.359008312      0.203290865      0.299182683      0.656581581      0.878721833      0.886364400      0.661381006      0.236301303       8.73296931E-02   7.00059310E-02   8.01224038E-02   8.48733187E-02   8.52223858E-02  0.106228888      0.209986031      0.534354448      0.823225617      0.900051415      0.884209454      0.750658035      0.410575479      0.189727098      0.125580758      0.113281861      0.108463064      0.114872694      0.199972898      0.531828582      0.863104403      0.960512221      0.970632493      0.907968998      0.645766139      0.241168454      0.142010227      0.165235326      0.177362800      0.136902764       9.65544283E-02  0.106377743      0.161635339      0.249264821      0.298782587      0.246927053      0.188623041      0.284337431      0.659350276      0.842774987      0.742294252      0.316562384      0.112234838       7.31585547E-02   8.20007026E-02   9.32867825E-02   9.16027203E-02  0.102025606      0.200917467      0.562681139      0.878423274      0.955781698      0.930464089      0.755620062      0.347131371      0.238013059      0.461449653    
  0.512375891      0.616191149      0.502167583      0.268628478      0.116994664       7.62470588E-02  0.102724604      0.258985430      0.660562932      0.826124847      0.770920932      0.517662168      0.234444037      0.106524065       6.46824241E-02   5.61339781E-02   7.86439329E-02  0.195359543      0.588323534      0.866455078      0.869397342      0.645559669      0.352793247      0.446144700      0.800407708      0.943423986      0.971445382      0.939488709      0.789225101      0.425934404      0.319905728      0.579490244      0.857815206      0.924524307      0.865455985      0.649751067      0.429705590      0.550296307      0.822423756      0.913807154      0.836004794      0.479525745      0.161187053      0.111176766      0.164973095      0.219515339      0.209821537      0.142808810      0.103456929      0.161345109      0.438206166      0.794466913      0.892876029      0.844812036      0.624791563      0.277488649      0.149249688      0.153207302      0.184650958      0.178273886      0.156387821      0.233079031      0.575031281      0.872805834      0.948725343      0.933705747      0.820375264      0.511166632      0.241652891      0.288371563      0.489501029      0.555820644      0.391606301      0.170886382       9.95694324E-02  0.143423960      0.346151918      0.589796901      0.560511589      0.329893887      0.238346487      0.428399265      0.697270930      0.747664392      0.519680023      0.297834605      0.230138376      0.223941028      0.202915803      0.143499807      0.106325023      0.149391234      0.369765311      0.702942371      0.826353073      0.794721007      0.575303555      0.244766146      0.160816714      0.265439630    
  0.186639711      0.238541245      0.236521453      0.184872642      0.135138020      0.103729494       9.80632752E-02  0.156394154      0.324577749      0.440799236      0.370525450      0.213540837      0.115159750       8.19863677E-02   7.75184855E-02   8.49543884E-02  0.110123448      0.207395047      0.511332095      0.749657452      0.713808835      0.438511908      0.227518111      0.301274806      0.648259819      0.859576166      0.915890336      0.873280048      0.675371408      0.314804196      0.224111229      0.429248720      0.762163162      0.873376608      0.825451851      0.625292003      0.429049760      0.540520668      0.775591671      0.836692393      0.692421615      0.322794199      0.174115285      0.287029475      0.542002618      0.691433072      0.640036821      0.379033238      0.160813808      0.132867217      0.263792664      0.540665627      0.654197931      0.543557525      0.303126514      0.158486992      0.177898973      0.326272696      0.456086665      0.412486941      0.251756907      0.209213182      0.394885510      0.687537730      0.785893261      0.725049376      0.501162589      0.254304856      0.222856075      0.521231115      0.823528230      0.883714259      0.743438959      0.327437073      0.136495203      0.189055011      0.544262648      0.833671212      0.825181544      0.535190582      0.217316449      0.213206932      0.426402420      0.699375749      0.774422407      0.752534926      0.739205956      0.722896218      0.621337354      0.360762149      0.150968820      0.103992231      0.155617684      0.283963263      0.385319024      0.366702676      0.238511831      0.122925028       9.18705016E-02  0.118082218    
